Action,ID,Parents,Families,Name FR,Name EN,Tag,Intro FR,Intro EN,Stats Person,Stats Question,Stats Hashtags,Created,Updated
"","620771debe09f310a87344ec",""," 630df43608e5da0050de3c94","Consommation grand public","Consumer Goods","#ConsumerGoodsIndustry",,,1,0,0,"Mon Nov 04 2019 11:12:53 GMT+0000 (Coordinated Universal Time)","Sat Feb 12 2022 12:07:23 GMT+0000 (Coordinated Universal Time)"
"","620771e9be09f310a8734983"," #Operations86854 #AmeliorationContinue #RituelsEtProcessus"," 630df43608e5da0050de3c94","Conception des process","Process Design","#ProcessDesign",,,0,1,0,"Thu Oct 31 2019 15:48:51 GMT+0000 (Coordinated Universal Time)","Tue Oct 04 2022 19:37:36 GMT+0000 (Coordinated Universal Time)"
"","6207720cbe09f310a87350f3"," #IT #SoftwareDevelopment"," 630df43608e5da0050de3c94","Build (IT)","Build (IT)","#Build",,,1,2,0,"Thu Oct 31 2019 15:50:43 GMT+0000 (Coordinated Universal Time)","Thu Oct 06 2022 10:37:08 GMT+0000 (Coordinated Universal Time)"
"","62077210be09f310a87351c1"," #IT #SoftwareDevelopment"," 630df43608e5da0050de3c94","Devops","Devops","#Devops",,,4,15,0,"Thu Oct 31 2019 15:50:43 GMT+0000 (Coordinated Universal Time)","Tue Oct 25 2022 13:39:23 GMT+0000 (Coordinated Universal Time)"
"","62077236be09f310a8735c00"," #Hobbies"," 630df63d08e5da0050dfe118","Divertissement and Médias","Entertainment and Media","#EntertainmentandMediaIndustry",,,1,0,0,"Mon Nov 04 2019 11:12:11 GMT+0000 (Coordinated Universal Time)","Sat Feb 12 2022 12:07:26 GMT+0000 (Coordinated Universal Time)"
"","62077254be09f310a873657b"," #TransportIndustry #Deplacements"," 630df43608e5da0050de3c94","Transport ferroviaire","Rail Transport","#RailTransportIndustry",,,1,0,0,"Mon Nov 04 2019 11:13:53 GMT+0000 (Coordinated Universal Time)","Tue Oct 11 2022 13:04:28 GMT+0000 (Coordinated Universal Time)"
"","62077256be09f310a8736658"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Orange S.A.","Orange S.A.","#OrangeSA",,,3,0,0,"Wed Nov 20 2019 14:54:43 GMT+0000 (Coordinated Universal Time)","Wed Mar 02 2022 10:15:08 GMT+0000 (Coordinated Universal Time)"
"","62077259be09f310a8736702"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Société Générale","Société Générale","#SocieteGenerale",,,3,0,0,"Wed Nov 20 2019 14:54:43 GMT+0000 (Coordinated Universal Time)","Wed Mar 02 2022 10:15:26 GMT+0000 (Coordinated Universal Time)"
"","62077265be09f310a8736abb"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","La Poste","La Poste","#LaPoste",,,1,0,0,"Wed Nov 20 2019 14:54:43 GMT+0000 (Coordinated Universal Time)","Wed Mar 02 2022 10:15:43 GMT+0000 (Coordinated Universal Time)"
"","62077266be09f310a8736b42"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Électricité de France","Électricité de France","#ElectriciteDeFrance",,,2,0,0,"Wed Nov 20 2019 14:54:43 GMT+0000 (Coordinated Universal Time)","Tue Apr 05 2022 23:23:56 GMT+0000 (Coordinated Universal Time)"
"","62077288be09f310a87373bd"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Renault","Renault","#Renault",,,2,0,0,"Wed Nov 20 2019 14:54:43 GMT+0000 (Coordinated Universal Time)","Tue Oct 11 2022 16:38:15 GMT+0000 (Coordinated Universal Time)"
"","6207728cbe09f310a87374af"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Groupe BPCE","Groupe BPCE","#GroupeBpce",,,3,0,0,"Wed Nov 20 2019 14:55:23 GMT+0000 (Coordinated Universal Time)","Sat Feb 12 2022 09:05:52 GMT+0000 (Coordinated Universal Time)"
"","6207729bbe09f310a8737908"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Auchan","Auchan","#Auchan",,,1,0,0,"Wed Nov 20 2019 14:54:43 GMT+0000 (Coordinated Universal Time)","Fri Feb 18 2022 16:03:21 GMT+0000 (Coordinated Universal Time)"
"","620772a5be09f310a8737bbc"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Danone","Danone","#Danone",,,1,0,0,"Wed Nov 20 2019 14:54:43 GMT+0000 (Coordinated Universal Time)","Wed Mar 02 2022 10:17:36 GMT+0000 (Coordinated Universal Time)"
"","620772a6be09f310a8737beb"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","AXA","AXA","#Axa",,,2,0,0,"Wed Nov 20 2019 14:55:23 GMT+0000 (Coordinated Universal Time)","Wed Mar 02 2022 10:17:48 GMT+0000 (Coordinated Universal Time)"
"","620772a9be09f310a8737cf6"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Crédit Agricole","Crédit Agricole","#CreditAgricole",,,2,0,0,"Wed Nov 20 2019 14:55:23 GMT+0000 (Coordinated Universal Time)","Wed Mar 02 2022 10:18:01 GMT+0000 (Coordinated Universal Time)"
"","620772c2be09f310a87383e6"," #PsaPeugeotCitroen #FrenchCompanies"," 630df45b08e5da0050de5bc1","Peugeot","Peugeot","#Peugeot",,,1,0,0,"Wed Nov 20 2019 14:54:43 GMT+0000 (Coordinated Universal Time)","Wed Mar 02 2022 10:18:15 GMT+0000 (Coordinated Universal Time)"
"","620772c2be09f310a8738415"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Veolia","Veolia","#Veolia",,,2,0,0,"Wed Nov 20 2019 14:54:43 GMT+0000 (Coordinated Universal Time)","Sun Oct 16 2022 20:35:18 GMT+0000 (Coordinated Universal Time)"
"","620772c5be09f310a87384b6"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Christian Dior","Christian Dior","#ChristianDior",,,2,0,0,"Wed Nov 20 2019 14:54:43 GMT+0000 (Coordinated Universal Time)","Tue Oct 11 2022 16:38:16 GMT+0000 (Coordinated Universal Time)"
"","620772c6be09f310a87384e5"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Schneider Electric","Schneider Electric","#SchneiderElectric47646",,,7,0,0,"Wed Nov 20 2019 14:54:43 GMT+0000 (Coordinated Universal Time)","Tue Aug 23 2022 13:35:49 GMT+0000 (Coordinated Universal Time)"
"","620772d7be09f310a87389ab"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","BNP Paribas","BNP Paribas","#BnpParibas",,,3,0,0,"Wed Nov 20 2019 14:54:43 GMT+0000 (Coordinated Universal Time)","Sun Oct 16 2022 20:55:15 GMT+0000 (Coordinated Universal Time)"
"","620772dbbe09f310a8738ae6"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Engie","Engie","#Engie",,,8,0,0,"Wed Nov 20 2019 14:54:43 GMT+0000 (Coordinated Universal Time)","Wed Oct 12 2022 13:37:45 GMT+0000 (Coordinated Universal Time)"
"","620772dfbe09f310a8738be7"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Air Liquide","Air Liquide","#AirLiquide",,,5,0,0,"Wed Nov 20 2019 14:55:23 GMT+0000 (Coordinated Universal Time)","Sun Oct 16 2022 19:43:04 GMT+0000 (Coordinated Universal Time)"
"","620772e1be09f310a8738c87"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Global Switch","Global Switch","#GlobalSwitch95638",,,1,0,0,"Tue Nov 26 2019 12:56:59 GMT+0000 (Coordinated Universal Time)","Tue Oct 11 2022 14:14:10 GMT+0000 (Coordinated Universal Time)"
"","620772e4be09f310a8738d64"," #Hobbies"," 630df63d08e5da0050dfe118","Plongée","Scuba diving","#Plongee",,,1,0,0,"Fri Mar 06 2020 09:57:10 GMT+0000 (Coordinated Universal Time)","Fri Jun 17 2022 08:25:17 GMT+0000 (Coordinated Universal Time)"
"","620772fbbe09f310a873912c"," #Brand-andMarketing"," 630df43608e5da0050de3c94","Marque","Brand","#Brand",,,3,21,0,"Tue Oct 20 2020 14:11:58 GMT+0000 (Coordinated Universal Time)","Wed Oct 26 2022 13:39:04 GMT+0000 (Coordinated Universal Time)"
"","6207741fbe09f310a873b182"," #WingzyRole"," 630df43608e5da0050de3c94","Coach","Coach","#Coach89858",,,3,0,0,"Wed Oct 21 2020 13:07:40 GMT+0000 (Coordinated Universal Time)","Tue Oct 11 2022 14:11:20 GMT+0000 (Coordinated Universal Time)"
"","620a53160e56b7002f78444a"," #Outils"," 6331a2f025bd46004a6682c6","Google Sheet","Google Sheet","#GoogleSheet",,,1,4,0,"Mon Feb 14 2022 13:03:18 GMT+0000 (Coordinated Universal Time)","Tue Oct 25 2022 16:39:43 GMT+0000 (Coordinated Universal Time)"
"","620b82ec0e56b7002f7ec85e"," #Skills"," 630df63d08e5da0050dfe118","Mode","Mode","#Mode89589",,,1,0,0,"Tue Feb 15 2022 10:39:40 GMT+0000 (Coordinated Universal Time)","Fri Jul 08 2022 07:36:09 GMT+0000 (Coordinated Universal Time)"
"","620bd7e10e56b7002f80e919",""," 630df63d08e5da0050dfe118","Institutions","Institutions","#Institutions",,,0,1,0,"Tue Feb 15 2022 16:42:09 GMT+0000 (Coordinated Universal Time)","Fri Feb 18 2022 15:09:14 GMT+0000 (Coordinated Universal Time)"
"","620d19636bc195002fad39d2"," #Operations86854"," 630df43608e5da0050de3c94","Utilisation","Utilisation","#Utilisation",,,0,6,0,"Wed Feb 16 2022 15:33:55 GMT+0000 (Coordinated Universal Time)","Wed Oct 12 2022 07:36:38 GMT+0000 (Coordinated Universal Time)"
"","620fc10ba85b54002f99f968"," #FrenchCompanies #Closed"," 630df45b08e5da0050de5bc1","Vinci","Vinci","#Vinci",,,2,2,0,"Fri Feb 18 2022 15:53:47 GMT+0000 (Coordinated Universal Time)","Sun Oct 16 2022 22:37:59 GMT+0000 (Coordinated Universal Time)"
"","620fc118a85b54002f99fa1a"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Alstom","Alstom","#Alstom",,,2,0,0,"Fri Feb 18 2022 15:54:00 GMT+0000 (Coordinated Universal Time)","Sun Oct 16 2022 22:38:00 GMT+0000 (Coordinated Universal Time)"
"","620fc124a85b54002f99facc"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Keolis","Keolis","#Keolis",,,1,0,0,"Fri Feb 18 2022 15:54:12 GMT+0000 (Coordinated Universal Time)","Wed Oct 12 2022 13:37:47 GMT+0000 (Coordinated Universal Time)"
"","620fc12ea85b54002f99fc1a"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","CEC","CEC","#Cec",,,1,0,0,"Fri Feb 18 2022 15:54:22 GMT+0000 (Coordinated Universal Time)","Fri Feb 18 2022 18:02:47 GMT+0000 (Coordinated Universal Time)"
"","620fc13ba85b54002f99fccf"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","RATP","RATP","#Ratp",,,0,0,0,"Fri Feb 18 2022 15:54:35 GMT+0000 (Coordinated Universal Time)","Fri Feb 18 2022 18:02:48 GMT+0000 (Coordinated Universal Time)"
"","620fc153a85b54002f99fdac"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Total S. A.","Total S. A.","#TotalSa",,,4,0,0,"Fri Feb 18 2022 15:54:59 GMT+0000 (Coordinated Universal Time)","Fri Oct 07 2022 07:38:38 GMT+0000 (Coordinated Universal Time)"
"","620fc157a85b54002f99fe5a"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","SNCF","SNCF","#Sncf93609",,,6,1,0,"Fri Feb 18 2022 15:55:03 GMT+0000 (Coordinated Universal Time)","Sun Oct 16 2022 22:38:00 GMT+0000 (Coordinated Universal Time)"
"","620fc170a85b54002f9a004c"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","LaPoste","LaPoste","#LaPoste29904",,,0,0,0,"Fri Feb 18 2022 15:55:28 GMT+0000 (Coordinated Universal Time)","Fri Feb 18 2022 18:02:49 GMT+0000 (Coordinated Universal Time)"
"","620fc178a85b54002f9a00fb"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Michelin","Michelin","#Michelin29452",,,2,0,0,"Fri Feb 18 2022 15:55:36 GMT+0000 (Coordinated Universal Time)","Sun Oct 16 2022 22:38:01 GMT+0000 (Coordinated Universal Time)"
"","620fc180a85b54002f9a01aa"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Carrefour","Carrefour","#Carrefour36334",,,2,0,0,"Fri Feb 18 2022 15:55:44 GMT+0000 (Coordinated Universal Time)","Tue Oct 11 2022 16:38:17 GMT+0000 (Coordinated Universal Time)"
"","620fc199a85b54002f9a03cd"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Sanofi","Sanofi","#Sanofi82729",,,3,0,0,"Fri Feb 18 2022 15:56:09 GMT+0000 (Coordinated Universal Time)","Tue Oct 11 2022 13:37:55 GMT+0000 (Coordinated Universal Time)"
"","620fc1a4a85b54002f9a0491"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","L'Oréal","L'Oréal","#LOreal32258",,,1,0,0,"Fri Feb 18 2022 15:56:20 GMT+0000 (Coordinated Universal Time)","Sun Oct 16 2022 22:38:02 GMT+0000 (Coordinated Universal Time)"
"","620fc1b9a85b54002f9a0576"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Credit Agricole","Credit Agricole","#CreditAgricole12340",,,0,0,0,"Fri Feb 18 2022 15:56:41 GMT+0000 (Coordinated Universal Time)","Fri Feb 18 2022 18:02:51 GMT+0000 (Coordinated Universal Time)"
"","620fc1c3a85b54002f9a0634"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Air France","Air France","#AirFrance",,,2,0,0,"Fri Feb 18 2022 15:56:51 GMT+0000 (Coordinated Universal Time)","Sun Oct 16 2022 22:38:03 GMT+0000 (Coordinated Universal Time)"
"","620fc1e2a85b54002f9a07aa"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Saint Gobain","Saint Gobain","#SaintGobain",,,0,0,0,"Fri Feb 18 2022 15:57:22 GMT+0000 (Coordinated Universal Time)","Fri Feb 18 2022 18:02:52 GMT+0000 (Coordinated Universal Time)"
"","620fc1f7a85b54002f9a0a03"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Bouygues","Bouygues","#Bouygues75321",,,5,1,0,"Fri Feb 18 2022 15:57:43 GMT+0000 (Coordinated Universal Time)","Sun Oct 16 2022 22:38:04 GMT+0000 (Coordinated Universal Time)"
"","620fc21ba85b54002f9a0cd8"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Ericsson","Ericsson","#Ericsson",,,0,0,0,"Fri Feb 18 2022 15:58:19 GMT+0000 (Coordinated Universal Time)","Fri Feb 18 2022 18:02:54 GMT+0000 (Coordinated Universal Time)"
"","620fc252a85b54002f9a0f9d"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Eiffage","Eiffage","#Eiffage",,,1,0,0,"Fri Feb 18 2022 15:59:14 GMT+0000 (Coordinated Universal Time)","Wed Oct 12 2022 13:37:50 GMT+0000 (Coordinated Universal Time)"
"","620fc25da85b54002f9a104b"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","Benetton","Benetton","#Benetton",,,0,0,0,"Fri Feb 18 2022 15:59:25 GMT+0000 (Coordinated Universal Time)","Fri Feb 18 2022 18:02:56 GMT+0000 (Coordinated Universal Time)"
"","621357cfa85b54002fac037e"," #WebMarketing #Crm"," 6331a2f025bd46004a6682c6","Hubspot","Hubspot","#Hubspot",,,2,5,0,"Mon Feb 21 2022 09:13:51 GMT+0000 (Coordinated Universal Time)","Wed Oct 12 2022 12:54:16 GMT+0000 (Coordinated Universal Time)"
"","621f459090411b002f28ad99"," #Operations86854"," 630df43608e5da0050de3c94","Amélioration continue","Continuous Improvment","#AmeliorationContinue",,,4,27,0,"Wed Mar 02 2022 10:23:12 GMT+0000 (Coordinated Universal Time)","Fri Oct 14 2022 10:37:03 GMT+0000 (Coordinated Universal Time)"
"","6230ad544f19cf002e702e8e"," #FrenchCompanies"," 630df45b08e5da0050de5bc1","I-Expo ","I-Expo ","#IExpo","Salon Data Intelligence Forum Avec Documation","Data Intelligence Forum with Documation",0,1,0,"Tue Mar 15 2022 15:14:28 GMT+0000 (Coordinated Universal Time)","Tue Mar 15 2022 18:03:31 GMT+0000 (Coordinated Universal Time)"
"","623ae4c081e89d002ed1ccab"," #Outils"," 6331a2f025bd46004a6682c6","Github","Github","#Github",,,1,2,0,"Wed Mar 23 2022 09:13:36 GMT+0000 (Coordinated Universal Time)","Tue Oct 18 2022 13:37:56 GMT+0000 (Coordinated Universal Time)"
